"word","count","disc_count","fw_count","estimate","leftover_prob","beta"
"met_some",2,1.3,12,0.108333333,0.7,0.987735800660377
"the_blank",2,1.3,4856,0.00026771,0.7,0.8
"and_great",2,1.3,2430,0.000534979,0.7,0.994339646471698
"even_so",2,1.3,108,0.012037037,0.7,0.910594336527132
"wasn't_much",2,1.3,19,0.068421053,0.7,0.994782625956522
"rights_to",2,1.3,14,0.092857143,0.7,0.99695811115069
"could_do",2,1.3,111,0.011711712,0.7,0.926337458312757
"them_on",2,1.3,182,0.007142857,0.7,0.995857170339471
"the_press",2,1.3,4856,0.00026771,0.7,0.964705884411765
"a_ton",2,1.3,2406,0.000540316,0.35,0.35
"ton_of",2,1.3,2,0.65,0.7,0.997681690548387
"great_read",2,1.3,106,0.012264151,0.7,0.954285722
"read_and",2,1.3,35,0.037142857,0.7,0.995226515477366
"real_but",2,1.3,34,0.038235294,0.7,0.982730980461847
"mention_of",2,1.3,9,0.144444444,0.7,0.982560723548387
"story_is",2,1.3,46,0.02826087,0.7,0.990685296094903
"and_coming",2,1.3,2430,0.000534979,0.7,0.816666662888889
"one_from",2,1.3,270,0.004814815,0.7,0.993400950147208
"from_newport",2,1.3,394,0.003299492,0.35,0.35
"newport_beach",2,1.3,2,0.65,0.7,0.96
"million_and",2,1.3,44,0.029545455,0.7,0.999753263477366
"of_orange",2,1.3,1984,0.000655242,0.7,0.914285715
"you_if",2,1.3,1035,0.001256039,0.7,0.926428589
"if_or",2,1.3,280,0.004642857,0.7,0.991156435095238
"the_ethnic",2,1.3,4856,0.00026771,0.7,0.8
"now_taking",2,1.3,161,0.008074534,0.7,0.942857147
"taking_place",2,1.3,28,0.046428571,0.7,0.841666665
"new_rules",2,1.3,184,0.007065217,0.7,0.711111109444444
"accusations_of",2,1.3,3,0.433333333,0.7,0.999697819548387
"social_and",2,1.3,21,0.061904762,0.7,0.999341741477366
"and_political",2,1.3,2430,0.000534979,0.7,0.9625
"and_power",2,1.3,2430,0.000534979,0.7,0.978571434
"will_no",2,1.3,318,0.00408805,0.35,0.988557181860696
"away_their",2,1.3,39,0.033333333,0.7,0.997058787431372
"their_way",2,1.3,204,0.006372549,0.7,0.943283587597015
"ever_come",2,1.3,37,0.035135135,0.7,0.787951814409639
"the_kitchen",2,1.3,4856,0.00026771,0.7,0.9
"family_room",2,1.3,49,0.026530612,0.7,0.976923083384615
"are_combined",2,1.3,531,0.002448211,0.7,0.733333333333333
"perfect_as",2,1.3,22,0.059090909,0.7,0.815853636617886
"which_features",2,1.3,149,0.008724832,0.7,0.84
"had_fun",2,1.3,226,0.005752212,0.7,0.938095234
"the_guys",2,1.3,4856,0.00026771,0.7,0.942857149
"guys_are",2,1.3,28,0.046428571,0.35,0.997551842109228
"are_awesome",2,1.3,531,0.002448211,0.7,0.979999999666667
"to_survive",2,1.3,2827,0.000459851,0.7,0.88
"murder_in",2,1.3,11,0.118181818,0.7,0.750094566912413
"father_and",2,1.3,10,0.13,0.7,0.945020753477366
"and_supporters",2,1.3,2430,0.000534979,0.7,0.88
"that_rt",2,1.3,1112,0.001169065,0.7,0.994117616843137
"are_many",2,1.3,531,0.002448211,0.7,0.973469359
"not_miss",2,1.3,455,0.002857143,0.7,0.984615389717949
"small_business",2,1.3,38,0.034210526,0.7,0.987755102714286
"officers_to",2,1.3,5,0.26,0.7,0.99660438015069
"thought_about",2,1.3,38,0.034210526,0.7,0.981196604031339
"free_range",2,1.3,56,0.023214286,0.7,0.925
"politics_and",2,1.3,8,0.1625,0.7,0.999341741477366
"and_public",2,1.3,2430,0.000534979,0.7,0.98
"administration_is",2,1.3,8,0.1625,0.7,0.930931342094903
"that_require",2,1.3,1112,0.001169065,0.7,0.9
"thanks_a",2,1.3,92,0.014130435,0.7,0.975934861441397
"heart_of",2,1.3,24,0.054166667,0.7,0.991129271548387
"zone_and",2,1.3,8,0.1625,0.7,0.995226514477366
"day_on",2,1.3,192,0.006770833,0.7,0.757652337339471
"coney_island",2,1.3,2,0.65,0.7,0.94
"reported_that",2,1.3,6,0.216666667,0.7,0.938309291496403
"businesses_in",2,1.3,12,0.108333333,0.7,0.744423489912413
"saw_her",2,1.3,44,0.029545455,0.7,0.997222247111111
"i_realized",2,1.3,1571,0.000827498,0.7,0.88
"too_lazy",2,1.3,126,0.01031746,0.35,0.783333333333333
"lazy_to",2,1.3,6,0.216666667,0.7,0.98705361915069
"no_prob",2,1.3,201,0.006467662,0.7,0.8
"so_sorry",2,1.3,387,0.003359173,0.7,0.850000000666667
"dear_sweet",2,1.3,7,0.185714286,0.7,0.975000001333333
"much_love",2,1.3,115,0.011304348,0.7,0.982191812739726
"first_of",2,1.3,117,0.011111111,0.7,0.991633303548387
"winner_of",2,1.3,10,0.13,0.35,0.778074836548387
"the_random",2,1.3,4856,0.00026771,0.7,0.914285715
"for_living",2,1.3,1092,0.001190476,0.7,0.927272731909091
"happy_new",2,1.3,77,0.016883117,0.35,0.992934804173913
"new_year",2,1.3,184,0.007065217,0.7,0.9792
"year_marks",2,1.3,125,0.0104,0.7,0.48
"it_im",2,1.3,936,0.001388889,0.7,0.956666666333333
"runners_on",2,1.3,6,0.216666667,0.7,0.755350841339471
"the_30s",2,1.3,4856,0.00026771,0.7,0.7
"the_star",2,1.3,4856,0.00026771,0.7,0.966666672
"you_only",2,1.3,1035,0.001256039,0.7,0.996026497476821
"once_it",2,1.3,44,0.029545455,0.7,0.984401751547009
"surprise_to",2,1.3,12,0.108333333,0.7,0.99094467015069
"while_in",2,1.3,84,0.01547619,0.7,0.993320779912413
"exciting_things",2,1.3,12,0.108333333,0.7,0.90843374286747
"the_pages",2,1.3,4856,0.00026771,0.7,0.84
"pages_are",2,1.3,10,0.13,0.7,0.998870109109228
"together_with",2,1.3,34,0.038235294,0.7,0.999183591666667
"edges_of",2,1.3,5,0.26,0.35,0.778074836548387
"them_a",2,1.3,182,0.007142857,0.7,0.999210006441397
"stamped_a",2,1.3,4,0.325,0.7,0.982584902441397
"the_outside",2,1.3,4856,0.00026771,0.7,0.964705884235294
"same_issue",2,1.3,73,0.017808219,0.7,0.968421057473684
"shared_the",2,1.3,5,0.26,0.7,0.999670444005601
"the_details",2,1.3,4856,0.00026771,0.7,0.763636361727273
"taken_by",2,1.3,20,0.065,0.7,0.997931076137931
"million_from",2,1.3,44,0.029545455,0.35,0.796192827147208
"and_three",2,1.3,2430,0.000534979,0.7,0.939999999333333
"three_other",2,1.3,60,0.021666667,0.7,0.995588199823529
"bags_are",2,1.3,6,0.216666667,0.7,0.993220392109228
"packed_for",2,1.3,8,0.1625,0.7,0.821520045897436
"etc_i",2,1.3,11,0.118181818,0.7,0.991343054441757
"this_sunday",2,1.3,563,0.002309059,0.7,0.973913038
"lord_jesus",2,1.3,10,0.13,0.7,0.949999999333333
"spoken_to",2,1.3,3,0.433333333,0.7,0.99837303915069
"them_he",2,1.3,182,0.007142857,0.7,0.86163013966998
"right_hand",2,1.3,113,0.011504425,0.7,0.973913038782609
"the_disciples",2,1.3,4856,0.00026771,0.7,0.6
"everywhere_and",2,1.3,8,0.1625,0.7,0.934321165477366
"will_follow",2,1.3,318,0.00408805,0.7,0.972413796551724
"follow_along",2,1.3,58,0.022413793,0.7,0.976923079230769
"in_person",2,1.3,1587,0.000819156,0.7,0.955555550222222
"really_hates",2,1.3,129,0.010077519,0.7,0.7
"term_is",2,1.3,8,0.1625,0.7,0.996836439094903
"be_connected",2,1.3,527,0.002466793,0.35,0.35
"connected_to",2,1.3,2,0.65,0.7,0.91418485415069
"attended_a",2,1.3,5,0.26,0.7,0.999625634441397
"was_held",2,1.3,638,0.002037618,0.7,0.966666669444444
"on_one",2,1.3,869,0.001495972,0.7,0.986666658555556
"fans_who",2,1.3,19,0.068421053,0.7,0.993798495775194
"baby_boomers",2,1.3,23,0.056521739,0.7,0.7
"moving_to",2,1.3,13,0.1,0.7,0.91630724515069
"york_in",2,1.3,16,0.08125,0.7,0.997101497912413
"has_he",2,1.3,245,0.005306122,0.7,0.99880707866998
"music_is",2,1.3,35,0.037142857,0.7,0.984534154094903
"that's_where",2,1.3,66,0.01969697,0.7,0.903030301606061
"to_approve",2,1.3,2827,0.000459851,0.7,0.7
"person_will",2,1.3,36,0.036111111,0.7,0.972955941937107
"did_one",2,1.3,110,0.011818182,0.7,0.964444436555556
"you_won",2,1.3,1035,0.001256039,0.7,0.654545458454545
"is_anyone",2,1.3,1138,0.001142355,0.7,0.982352934058824
"of_shots",2,1.3,1984,0.000655242,0.7,0.96
"get_shots",2,1.3,202,0.006435644,0.35,0.78
"that_we're",2,1.3,1112,0.001169065,0.7,0.95
"how_are",2,1.3,161,0.008074534,0.35,0.920339036109228
"half_of",2,1.3,30,0.043333333,0.7,0.777923626548387
"go_i'm",2,1.3,127,0.01023622,0.7,0.960000013545455
"again_maybe",2,1.3,54,0.024074074,0.7,0.899999993
"be_friends",2,1.3,527,0.002466793,0.7,0.949019608470588
"wednesday_as",2,1.3,28,0.046428571,0.7,0.972357702617886
"january_to",2,1.3,11,0.118181818,0.7,0.99978796615069
"and_coo",2,1.3,2430,0.000534979,0.7,0.7
"to_act",2,1.3,2827,0.000459851,0.7,0.81428571
"point_man",2,1.3,47,0.027659574,0.7,0.974193560290322
"man_with",2,1.3,62,0.020967742,0.7,0.750203998666667
"in_tennessee",2,1.3,1587,0.000819156,0.7,0.68
"in_seattle",2,1.3,1587,0.000819156,0.7,0.822222220222222
"may_day",2,1.3,68,0.019117647,0.7,0.996874997
"season_so",2,1.3,50,0.026,0.7,0.977777799527132
"tends_to",2,1.3,3,0.433333333,0.7,0.93257891215069
"brings_me",2,1.3,4,0.325,0.7,0.965578677350148
"you_very",2,1.3,1035,0.001256039,0.35,0.943010735107527
"alright_i",2,1.3,8,0.1625,0.7,0.939147000441757
"will_i",2,1.3,318,0.00408805,0.7,0.977339234441757
"any_further",2,1.3,94,0.013829787,0.7,0.84
"further_comment",2,1.3,10,0.13,0.7,0.94
"well_if",2,1.3,125,0.0104,0.7,0.87285716
"issues_at",2,1.3,23,0.056521739,0.7,0.945757070086522
"assume_your",2,1.3,7,0.185714286,0.7,0.995375711144509
"your_estate",2,1.3,346,0.003757225,0.7,0.94
"your_sons",2,1.3,346,0.003757225,0.7,0.9
"son_and",2,1.3,12,0.108333333,0.7,0.993580424477366
"florham_park",2,1.3,2,0.65,0.7,0.98125
"versions_of",2,1.3,2,0.65,0.35,0.778074836548387
"together_i",2,1.3,34,0.038235294,0.7,0.944875835441757
"provides_a",2,1.3,3,0.433333333,0.7,0.999625634441397
"the_mercenary",2,1.3,4856,0.00026771,0.7,0.7
"to_cross",2,1.3,2827,0.000459851,0.7,0.95
"bk_in",2,1.3,2,0.65,0.7,0.997101497912413
"in_court",2,1.3,1587,0.000819156,0.7,0.966666672
"the_library",2,1.3,4856,0.00026771,0.7,0.925
"of_congress",2,1.3,1984,0.000655242,0.7,0.9
"web_site",2,1.3,10,0.13,0.7,0.953846153
"so_now",2,1.3,387,0.003359173,0.7,0.996273284565217
"and_doug",2,1.3,2430,0.000534979,0.7,0.88
"how_is",2,1.3,161,0.008074534,0.7,0.999472643094903
"great_night",2,1.3,106,0.012264151,0.7,0.927272732727273
"w_people",2,1.3,25,0.052,0.7,0.87085716
"the_accident",2,1.3,4856,0.00026771,0.7,0.88
"get_them",2,1.3,202,0.006435644,0.7,0.936263757538461
"it_take",2,1.3,936,0.001388889,0.7,0.882222213444444
"and_press",2,1.3,2430,0.000534979,0.7,0.905882355411765
"hands_to",2,1.3,21,0.061904762,0.7,0.99554318415069
"and_spread",2,1.3,2430,0.000534979,0.7,0.74
"to_stretch",2,1.3,2827,0.000459851,0.7,0.85
"place_a",2,1.3,48,0.027083333,0.7,0.987572433441397
"a_ball",2,1.3,2406,0.000540316,0.7,0.972727279181818
"cover_the",2,1.3,17,0.076470588,0.7,0.999258582205601
"turn_the",2,1.3,20,0.065,0.7,0.999052651205601
"roll_as",2,1.3,10,0.13,0.7,0.998780466617886
"can_lift",2,1.3,225,0.005777778,0.7,0.85
"and_cook",2,1.3,2430,0.000534979,0.7,0.9
"serve_with",2,1.3,13,0.1,0.7,0.989659781666667
"side_dish",2,1.3,24,0.054166667,0.35,0.675
"dish_and",2,1.3,4,0.325,0.7,0.998107173477366
"took_my",2,1.3,30,0.043333333,0.7,0.996780751478873
"set_it",2,1.3,41,0.031707317,0.7,0.985470127547009
"some_how",2,1.3,212,0.006132075,0.7,0.977639749
"#ff_hope",2,1.3,9,0.144444444,0.7,0.662068967448276
"im_curious",2,1.3,60,0.021666667,0.7,0.85
"game_will",2,1.3,73,0.017808219,0.7,0.737106884937107
"i_plan",2,1.3,1571,0.000827498,0.7,0.77
"should_give",2,1.3,69,0.01884058,0.7,0.944680854574468
"give_him",2,1.3,47,0.027659574,0.7,0.951724146068965
"good_idea",2,1.3,194,0.006701031,0.7,0.948387091903226
"school_it",2,1.3,80,0.01625,0.7,0.885042777547009
"to_host",2,1.3,2827,0.000459851,0.7,0.94
"written_and",2,1.3,15,0.086666667,0.7,0.999341741477366
"more_open",2,1.3,251,0.005179283,0.7,0.984615393205128
"and_homosexual",2,1.3,2430,0.000534979,0.7,0.466666666666667
"homosexual_incest",2,1.3,3,0.433333333,0.7,0.8
"mind_of",2,1.3,32,0.040625,0.7,0.777923626548387
"the_eyes",2,1.3,4856,0.00026771,0.7,0.968421056947368
"of_short",2,1.3,1984,0.000655242,0.7,0.938461547307692
"short_stories",2,1.3,26,0.05,0.7,0.896
"series_i",2,1.3,25,0.052,0.7,0.951241207441757
"maybe_they",2,1.3,36,0.036111111,0.7,0.854117642764706
"but_have",2,1.3,498,0.002610442,0.7,0.994980756972973
"either_but",2,1.3,21,0.061904762,0.7,0.990763108461847
"also_an",2,1.3,145,0.008965517,0.7,0.994463620276817
"leading_to",2,1.3,9,0.144444444,0.7,0.99695811115069
"reader_the",2,1.3,7,0.185714286,0.7,0.999670444005601
"the_meaning",2,1.3,4856,0.00026771,0.35,0.8375
"meaning_of",2,1.3,8,0.1625,0.7,0.777923626548387
"the_words",2,1.3,4856,0.00026771,0.7,0.966666672
"what_in",2,1.3,304,0.004276316,0.35,0.750283602912413
"who_also",2,1.3,258,0.00503876,0.7,0.995862108758621
"the_gym",2,1.3,4856,0.00026771,0.7,0.85
"help_prevent",2,1.3,61,0.021311475,0.7,0.914285715
"of_water",2,1.3,1984,0.000655242,0.7,0.927272734181818
"to_remove",2,1.3,2827,0.000459851,0.7,0.7
"watch_out",2,1.3,26,0.05,0.7,0.965957458326241
"killed_it",2,1.3,13,0.1,0.7,0.998290640547009
"the_ballpark",2,1.3,4856,0.00026771,0.7,0.8
"warden_and",2,1.3,2,0.65,0.7,0.999753263477366
"were_able",2,1.3,198,0.006565657,0.35,0.0233333333333333
"catch_a",2,1.3,17,0.076470588,0.7,0.998378751441397
"a_glimpse",2,1.3,2406,0.000540316,0.35,0.35
"glimpse_of",2,1.3,2,0.65,0.7,0.741633304548387
"home_plate",2,1.3,75,0.017333333,0.7,0.88
"design_of",2,1.3,18,0.072222222,0.7,0.777923626548387
"as_any",2,1.3,492,0.002642276,0.7,0.993616997765957
"and_often",2,1.3,2430,0.000534979,0.7,0.977777775074074
"in_detroit",2,1.3,1587,0.000819156,0.7,0.9
"course_in",2,1.3,28,0.046428571,0.7,0.999621976912413
"unlike_the",2,1.3,5,0.26,0.7,0.999876374805601
"represents_the",2,1.3,3,0.433333333,0.7,0.994316243005601
"it_became",2,1.3,936,0.001388889,0.7,0.9625
"the_cuts",2,1.3,4856,0.00026771,0.7,0.933333331
"doing_what",2,1.3,54,0.024074074,0.7,0.915789468
"right_lol",2,1.3,113,0.011504425,0.7,0.967088587101266
"maryland_public",2,1.3,6,0.216666667,0.35,0.923333333
"paul_de",2,1.3,14,0.092857143,0.7,0.945454543363636
"panel_attorneys",2,1.3,8,0.1625,0.7,0.914285715
"to_staff",2,1.3,2827,0.000459851,0.7,0.914285715
"the_demand",2,1.3,4856,0.00026771,0.7,0.945454543363636
"stay_in",2,1.3,20,0.065,0.7,0.750094566912413
"new_homes",2,1.3,184,0.007065217,0.7,0.599999998666667
"responding_to",2,1.3,3,0.433333333,0.35,0.91747456015069
"name_but",2,1.3,34,0.038235294,0.7,0.970682787461847
"here_the",2,1.3,94,0.013829787,0.7,0.998434859205601
"pick_in",2,1.3,14,0.092857143,0.7,0.975677427912413
"of_options",2,1.3,1984,0.000655242,0.7,0.733333333333333
"next_season",2,1.3,79,0.016455696,0.7,0.948
"season_with",2,1.3,50,0.026,0.35,0.897550937666667
"a_change",2,1.3,2406,0.000540316,0.7,0.977777775518518
"my_sister",2,1.3,497,0.002615694,0.7,0.94
"and_me",2,1.3,2430,0.000534979,0.7,0.992284908350148
"any_information",2,1.3,94,0.013829787,0.7,0.976923084307692
"have_taken",2,1.3,518,0.002509653,0.7,0.97
"in_nature",2,1.3,1587,0.000819156,0.7,0.672727271454545
"place_you",2,1.3,48,0.027083333,0.7,0.918260871405797
"hope_u",2,1.3,58,0.022413793,0.7,0.980722903722892
"said_her",2,1.3,328,0.003963415,0.7,0.997222247111111
"is_much",2,1.3,1138,0.001142355,0.7,0.994782625956522
"different_than",2,1.3,41,0.031707317,0.7,0.894594597864865
"today_was",2,1.3,100,0.013,0.7,0.90658298223511
"watching_his",2,1.3,33,0.039393939,0.7,0.998142504647059
"tape_when",2,1.3,7,0.185714286,0.7,0.798523981535055
"options_for",2,1.3,6,0.216666667,0.7,0.822435796897436
"for_college",2,1.3,1092,0.001190476,0.7,0.977777775296296
"schools_with",2,1.3,17,0.076470588,0.7,0.852244815666667
"everyone_for",2,1.3,56,0.023214286,0.7,0.820604294897436
"really_work",2,1.3,129,0.010077519,0.35,0.966666663454545
"fly_with",2,1.3,17,0.076470588,0.7,0.852244815666667
"its_head",2,1.3,198,0.006565657,0.7,0.97777777537037
"was_more",2,1.3,638,0.002037618,0.7,0.834262933928287
"would_expect",2,1.3,178,0.007303371,0.7,0.925
"get_as",2,1.3,202,0.006435644,0.7,0.964227621617886
"had_their",2,1.3,226,0.005752212,0.7,0.992156826431372
"the_production",2,1.3,4856,0.00026771,0.7,0.9
"remake_of",2,1.3,2,0.65,0.7,0.777923626548387
"the_machine",2,1.3,4856,0.00026771,0.7,0.9
"one_arm",2,1.3,270,0.004814815,0.7,0.945454544090909
"right_at",2,1.3,113,0.011504425,0.7,0.969051580086522
"the_giant",2,1.3,4856,0.00026771,0.7,0.88
"and_arm",2,1.3,2430,0.000534979,0.7,0.672727271090909
"a_tiny",2,1.3,2406,0.000540316,0.7,0.925
"going_that",2,1.3,127,0.01023622,0.7,0.993165406496403
"the_size",2,1.3,4856,0.00026771,0.7,0.945454543
"it_probably",2,1.3,936,0.001388889,0.7,0.966666672
"wouldnt_have",2,1.3,6,0.216666667,0.7,0.913899674972973
"fly_i",2,1.3,17,0.076470588,0.7,0.993252665441757
"never_really",2,1.3,88,0.014772727,0.7,0.99534880055814
"it_only",2,1.3,936,0.001388889,0.7,0.996026497476821
"itself_as",2,1.3,15,0.086666667,0.7,0.884959328617886
"fucking_with",2,1.3,12,0.108333333,0.7,0.849523726666667
"take_me",2,1.3,90,0.014444444,0.7,0.968546036350148
"as_your",2,1.3,492,0.002642276,0.7,0.992485537144509
"season_to",2,1.3,50,0.026,0.7,0.99306706215069
"game_as",2,1.3,73,0.017808219,0.7,0.846341441617886
"with_such",2,1.3,735,0.001768707,0.7,0.986956519478261
"hope_this",2,1.3,58,0.022413793,0.7,0.93321500621492
"year_is",2,1.3,125,0.0104,0.7,0.997715173094903
"to_vegas",2,1.3,2827,0.000459851,0.7,0.914285715
"her_a",2,1.3,216,0.006018519,0.7,0.999210006441397
"a_card",2,1.3,2406,0.000540316,0.7,0.799999999307692
"hate_when",2,1.3,18,0.072222222,0.35,0.987822874535055
"simple_things",2,1.3,11,0.118181818,0.7,0.94457832086747
"setting_off",2,1.3,6,0.216666667,0.7,0.801834880917431
"off_for",2,1.3,109,0.011926606,0.7,0.994596968897436
"daughter_is",2,1.3,12,0.108333333,0.7,0.993321500094903
"human_services",2,1.3,14,0.092857143,0.7,0.82
"was_any",2,1.3,638,0.002037618,0.7,0.993616997765957
"me_what",2,1.3,337,0.003857567,0.7,0.932236837
"running_to",2,1.3,32,0.040625,0.7,0.99801930715069
"at_best",2,1.3,601,0.002163062,0.7,0.982022502674157
"best_and",2,1.3,89,0.014606742,0.7,0.975061905477366
"appeal_to",2,1.3,3,0.433333333,0.7,0.90887887615069
"the_politicians",2,1.3,4856,0.00026771,0.7,0.88
"spirit_of",2,1.3,6,0.216666667,0.7,0.963407497548387
"long_past",2,1.3,52,0.025,0.7,0.984210528315789
"the_lessons",2,1.3,4856,0.00026771,0.7,0.88
"it_must",2,1.3,936,0.001388889,0.7,0.98285715
"accept_the",2,1.3,8,0.1625,0.7,0.999464513005601
"we_cannot",2,1.3,453,0.002869757,0.7,0.945454543727273
"future_to",2,1.3,18,0.072222222,0.7,0.93470130315069
"or_as",2,1.3,294,0.004421769,0.7,0.856504043617886
"albert_einstein",2,1.3,5,0.26,0.7,0.7
"advanced_to",2,1.3,6,0.216666667,0.35,0.91747456015069
"michigan_state",2,1.3,10,0.13,0.7,0.990322596354839
"record_for",2,1.3,23,0.056521739,0.7,0.731776455897436
"was_on",2,1.3,638,0.002037618,0.7,0.999309414339471
"they_called",2,1.3,340,0.003823529,0.7,0.952941165823529
"called_it",2,1.3,34,0.038235294,0.7,0.983333375547009
"a_barrel",2,1.3,2406,0.000540316,0.7,0.7
"was_reportedly",2,1.3,638,0.002037618,0.7,0.85
"remains_to",2,1.3,6,0.216666667,0.35,0.93869847315069
"half_and",2,1.3,30,0.043333333,0.7,0.998930219477366
"give_us",2,1.3,47,0.027659574,0.7,0.976785689
"are_new",2,1.3,531,0.002448211,0.35,0.987500021173913
"line_coach",2,1.3,26,0.05,0.7,0.971428566
"a_piece",2,1.3,2406,0.000540316,0.7,0.672727271090909
"weight_loss",2,1.3,9,0.144444444,0.7,0.953846153153846
"in_missouri",2,1.3,1587,0.000819156,0.7,0.914285715
"single_incision",2,1.3,25,0.052,0.7,0.7
"after_him",2,1.3,109,0.011926606,0.7,0.943103456068965
"know_one",2,1.3,143,0.009090909,0.7,0.964444436555556
"sponge_bob",2,1.3,2,0.65,0.7,0.88
"a_terrible",2,1.3,2406,0.000540316,0.7,0.88
"i_play",2,1.3,1571,0.000827498,0.7,0.98695651726087
"my_vocabulary",2,1.3,497,0.002615694,0.7,0.7
"office_of",2,1.3,36,0.036111111,0.7,0.998689755548387
"his_office",2,1.3,323,0.004024768,0.7,0.983333326444444
"reports_of",2,1.3,11,0.118181818,0.7,0.999697819548387
"some_power",2,1.3,212,0.006132075,0.7,0.978571434
"problems_in",2,1.3,10,0.13,0.7,0.979458145912413
"this_series",2,1.3,563,0.002309059,0.7,0.776
"that_makes",2,1.3,1112,0.001169065,0.7,0.830769233025641
"that_sets",2,1.3,1112,0.001169065,0.7,0.7
"all_these",2,1.3,340,0.003823529,0.7,0.992105241947368
"anniversary_of",2,1.3,4,0.325,0.7,0.777923626548387
"lives_on",2,1.3,19,0.068421053,0.7,0.999309414339471
"now_with",2,1.3,161,0.008074534,0.7,0.999183591666667
"now_he",2,1.3,161,0.008074534,0.7,0.86163013966998
"and_time",2,1.3,2430,0.000534979,0.7,0.916981101377358
"we_want",2,1.3,453,0.002869757,0.35,0.414782620304348
"was_perhaps",2,1.3,638,0.002037618,0.7,0.914285715
"for_kids",2,1.3,1092,0.001190476,0.7,0.91875
"the_eu's",2,1.3,4856,0.00026771,0.7,0.7
"wanted_a",2,1.3,28,0.046428571,0.7,0.999625634441397
"bailout_fund",2,1.3,2,0.65,0.7,0.914285715
"the_commission",2,1.3,4856,0.00026771,0.7,0.94
"of_bond",2,1.3,1984,0.000655242,0.7,0.9
"and_only",2,1.3,2430,0.000534979,0.7,0.982781464476821
"a_painful",2,1.3,2406,0.000540316,0.7,0.85
"old_school",2,1.3,28,0.046428571,0.7,0.9425
"school_is",2,1.3,80,0.01625,0.7,0.996836439094903
"in_parking",2,1.3,1587,0.000819156,0.7,0.933333331444444
"they_expect",2,1.3,340,0.003823529,0.35,0.7125
"flocks_of",2,1.3,2,0.65,0.7,0.991633303548387
"a_contract",2,1.3,2406,0.000540316,0.7,0.950000000333333
"ago_he",2,1.3,27,0.048148148,0.7,0.98886672066998
"by_taking",2,1.3,290,0.004482759,0.7,0.942857147
"taking_it",2,1.3,28,0.046428571,0.7,0.973717991547009
"worth_it",2,1.3,18,0.072222222,0.7,0.887179529547009
"his_performance",2,1.3,323,0.004024768,0.7,0.9625
"with_doubles",2,1.3,735,0.001768707,0.7,0.7
"triples_homers",2,1.3,2,0.65,0.7,0.28
"stood_a",2,1.3,7,0.185714286,0.7,0.997547495441397
"a_spokesman",2,1.3,2406,0.000540316,0.35,0.7125
"confirm_the",2,1.3,3,0.433333333,0.7,0.999052651205601
"get_is",2,1.3,202,0.006435644,0.7,0.995957704094903
"can_tell",2,1.3,225,0.005777778,0.7,0.704347824478261
"the_fuck",2,1.3,4856,0.00026771,0.7,0.945454543727273
"days_so",2,1.3,54,0.024074074,0.7,0.970025861527132
"so_doesn't",2,1.3,387,0.003359173,0.7,0.913333333333333
"doesn't_it",2,1.3,30,0.043333333,0.7,0.990812008547009
"my_picture",2,1.3,497,0.002615694,0.7,0.953846153461538
"my_hair",2,1.3,497,0.002615694,0.7,0.854545452363636
"hair_is",2,1.3,11,0.118181818,0.7,0.999472643094903
"my_face",2,1.3,497,0.002615694,0.7,0.946666666666667
"location_of",2,1.3,16,0.08125,0.7,0.996673626548387
"up_we",2,1.3,301,0.004318937,0.7,0.897130283501104
"said_more",2,1.3,328,0.003963415,0.7,0.834262933928287
"leadership_and",2,1.3,6,0.216666667,0.7,0.998107173477366
"be_present",2,1.3,527,0.002466793,0.7,0.96
"out_twice",2,1.3,282,0.004609929,0.7,0.925
"the_streak",2,1.3,4856,0.00026771,0.7,0.900000000333333
"end_on",2,1.3,41,0.031707317,0.7,0.932566030339471
"a_night",2,1.3,2406,0.000540316,0.7,0.940259745727273
"the_club",2,1.3,4856,0.00026771,0.7,0.949999999666667
"said_four",2,1.3,328,0.003963415,0.7,0.983333324777778
"set_in",2,1.3,41,0.031707317,0.7,0.998361736912413
"in_stone",2,1.3,1587,0.000819156,0.7,0.88
"on_is",2,1.3,869,0.001495972,0.7,0.988049093094903
"u_got",2,1.3,83,0.015662651,0.7,0.946153829384615
"and_onto",2,1.3,2430,0.000534979,0.7,0.693333333666667
"cinco_de",2,1.3,2,0.65,0.35,0.881818179363636
"de_mayo",2,1.3,11,0.118181818,0.7,0.7
"did_all",2,1.3,110,0.011818182,0.7,0.962941177705882
"my_work",2,1.3,497,0.002615694,0.7,0.963636360454545
"for_lol",2,1.3,1092,0.001190476,0.7,0.992405043101266
"wish_it",2,1.3,17,0.076470588,0.35,0.980448760547009
"on_so",2,1.3,869,0.001495972,0.35,0.955297179527132
"many_levels",2,1.3,98,0.013265306,0.7,0.9
"been_using",2,1.3,161,0.008074534,0.7,0.910344834758621
"no_beer",2,1.3,201,0.006467662,0.7,0.976923084307692
"even_worse",2,1.3,108,0.012037037,0.7,0.95
"lost_in",2,1.3,30,0.043333333,0.7,0.748204207912413
"theme_of",2,1.3,6,0.216666667,0.7,0.777923626548387
"girl_and",2,1.3,38,0.034210526,0.7,0.972592770477366
"was_never",2,1.3,638,0.002037618,0.7,0.993181820090909
"a_doll",2,1.3,2406,0.000540316,0.7,0.7
"lol_you",2,1.3,79,0.016455696,0.7,0.936618359405797
"address_and",2,1.3,9,0.144444444,0.7,0.999341741477366
"and_we'll",2,1.3,2430,0.000534979,0.7,0.855555557666667
